Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Trafikkmengde;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
20570V72811;Sundland;EV6 S76D1 m1530;2013-06-01T00:00+02:00;2013-07-01T00:00+02:00;2013;6;8779;-;-;-;-;-;-;-;-;1;8056;723;268;303;59;93;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-06-01T00:00+02:00;2013-07-01T00:00+02:00;2013;6;11641;-;-;-;-;-;-;-;-;2;10322;1319;392;565;119;243;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-06-01T00:00+02:00;2013-07-01T00:00+02:00;2013;6;12801;-;-;-;-;-;-;-;-;3;11261;1540;486;625;186;243;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-06-01T00:00+02:00;2013-07-01T00:00+02:00;2013;6;5281;-;-;-;-;-;-;-;-;4;4792;489;164;191;60;74;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-06-01T00:00+02:00;2013-07-01T00:00+02:00;2013;6;21580;-;-;-;-;-;-;-;-;Totalt i retning Moholt;19317;2263;754;928;245;336;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-06-01T00:00+02:00;2013-07-01T00:00+02:00;2013;6;16922;-;-;-;-;-;-;-;-;Totalt i retning Sluppen;15114;1808;556;756;179;317;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-06-01T00:00+02:00;2013-07-01T00:00+02:00;2013;6;38502;-;-;-;-;-;-;-;-;Totalt;34431;4071;1310;1684;424;653;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-07-01T00:00+02:00;2013-08-01T00:00+02:00;2013;7;6496;-;-;-;-;-;-;-;-;1;5911;585;213;254;48;70;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-07-01T00:00+02:00;2013-08-01T00:00+02:00;2013;7;8987;-;-;-;-;-;-;-;-;2;7913;1074;308;493;88;185;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-07-01T00:00+02:00;2013-08-01T00:00+02:00;2013;7;8827;-;-;-;-;-;-;-;-;3;7634;1193;385;501;126;181;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-07-01T00:00+02:00;2013-08-01T00:00+02:00;2013;7;5879;-;-;-;-;-;-;-;-;4;5167;712;244;297;77;94;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-07-01T00:00+02:00;2013-08-01T00:00+02:00;2013;7;15323;-;-;-;-;-;-;-;-;Totalt i retning Moholt;13545;1778;598;755;174;251;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-07-01T00:00+02:00;2013-08-01T00:00+02:00;2013;7;14866;-;-;-;-;-;-;-;-;Totalt i retning Sluppen;13080;1786;552;790;165;279;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-07-01T00:00+02:00;2013-08-01T00:00+02:00;2013;7;30189;-;-;-;-;-;-;-;-;Totalt;26625;3564;1150;1545;339;530;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-08-01T00:00+02:00;2013-09-01T00:00+02:00;2013;8;8702;-;-;-;-;-;-;-;-;1;8028;674;238;291;52;93;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-08-01T00:00+02:00;2013-09-01T00:00+02:00;2013;8;11459;-;-;-;-;-;-;-;-;2;10217;1242;356;546;106;234;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-08-01T00:00+02:00;2013-09-01T00:00+02:00;2013;8;12966;-;-;-;-;-;-;-;-;3;11441;1525;460;636;173;256;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-08-01T00:00+02:00;2013-09-01T00:00+02:00;2013;8;7781;-;-;-;-;-;-;-;-;4;7018;763;235;297;102;129;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-08-01T00:00+02:00;2013-09-01T00:00+02:00;2013;8;21668;-;-;-;-;-;-;-;-;Totalt i retning Moholt;19469;2199;698;927;225;349;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-08-01T00:00+02:00;2013-09-01T00:00+02:00;2013;8;19240;-;-;-;-;-;-;-;-;Totalt i retning Sluppen;17235;2005;591;843;208;363;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-08-01T00:00+02:00;2013-09-01T00:00+02:00;2013;8;40908;-;-;-;-;-;-;-;-;Totalt;36704;4204;1289;1770;433;712;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-09-01T00:00+02:00;2013-10-01T00:00+02:00;2013;9;6950;-;-;-;-;-;-;-;-;1;6409;541;198;227;47;69;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-09-01T00:00+02:00;2013-10-01T00:00+02:00;2013;9;11226;-;-;-;-;-;-;-;-;2;9928;1298;375;545;120;258;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-09-01T00:00+02:00;2013-10-01T00:00+02:00;2013;9;12905;-;-;-;-;-;-;-;-;3;11434;1471;443;587;189;252;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-09-01T00:00+02:00;2013-10-01T00:00+02:00;2013;9;9147;-;-;-;-;-;-;-;-;4;8376;771;248;292;104;127;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-09-01T00:00+02:00;2013-10-01T00:00+02:00;2013;9;19855;-;-;-;-;-;-;-;-;Totalt i retning Moholt;17843;2012;641;814;236;321;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-09-01T00:00+02:00;2013-10-01T00:00+02:00;2013;9;20373;-;-;-;-;-;-;-;-;Totalt i retning Sluppen;18304;2069;623;837;224;385;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-09-01T00:00+02:00;2013-10-01T00:00+02:00;2013;9;40228;-;-;-;-;-;-;-;-;Totalt;36147;4081;1264;1651;460;706;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-10-01T00:00+02:00;2013-11-01T00:00+01:00;2013;10;7310;-;-;-;-;-;-;-;-;1;6744;566;206;232;48;80;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-10-01T00:00+02:00;2013-11-01T00:00+01:00;2013;10;11294;-;-;-;-;-;-;-;-;2;9920;1374;405;555;131;283;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-10-01T00:00+02:00;2013-11-01T00:00+01:00;2013;10;12977;-;-;-;-;-;-;-;-;3;11518;1459;444;555;205;255;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-10-01T00:00+02:00;2013-11-01T00:00+01:00;2013;10;9626;-;-;-;-;-;-;-;-;4;8859;767;256;295;105;111;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-10-01T00:00+02:00;2013-11-01T00:00+01:00;2013;10;20287;-;-;-;-;-;-;-;-;Totalt i retning Moholt;18262;2025;650;787;253;335;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-10-01T00:00+02:00;2013-11-01T00:00+01:00;2013;10;20920;-;-;-;-;-;-;-;-;Totalt i retning Sluppen;18779;2141;661;850;236;394;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-10-01T00:00+02:00;2013-11-01T00:00+01:00;2013;10;41207;-;-;-;-;-;-;-;-;Totalt;37041;4166;1311;1637;489;729;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-11-01T00:00+01:00;2013-12-01T00:00+01:00;2013;11;6903;-;-;-;-;-;-;-;-;1;6442;461;164;179;45;73;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-11-01T00:00+01:00;2013-12-01T00:00+01:00;2013;11;10531;-;-;-;-;-;-;-;-;2;9327;1204;355;482;109;258;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-11-01T00:00+01:00;2013-12-01T00:00+01:00;2013;11;12578;-;-;-;-;-;-;-;-;3;11293;1285;370;494;182;239;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-11-01T00:00+01:00;2013-12-01T00:00+01:00;2013;11;10357;-;-;-;-;-;-;-;-;4;9586;771;244;311;106;110;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-11-01T00:00+01:00;2013-12-01T00:00+01:00;2013;11;19481;-;-;-;-;-;-;-;-;Totalt i retning Moholt;17735;1746;534;673;227;312;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-11-01T00:00+01:00;2013-12-01T00:00+01:00;2013;11;20888;-;-;-;-;-;-;-;-;Totalt i retning Sluppen;18913;1975;599;793;215;368;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-11-01T00:00+01:00;2013-12-01T00:00+01:00;2013;11;40369;-;-;-;-;-;-;-;-;Totalt;36648;3721;1133;1466;442;680;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-12-01T00:00+01:00;2014-01-01T00:00+01:00;2013;12;6681;-;-;-;-;-;-;-;-;1;6258;423;144;160;46;73;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-12-01T00:00+01:00;2014-01-01T00:00+01:00;2013;12;10142;-;-;-;-;-;-;-;-;2;9012;1130;326;460;108;236;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-12-01T00:00+01:00;2014-01-01T00:00+01:00;2013;12;11486;-;-;-;-;-;-;-;-;3;10505;981;279;371;148;183;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-12-01T00:00+01:00;2014-01-01T00:00+01:00;2013;12;9694;-;-;-;-;-;-;-;-;4;9109;585;181;232;85;87;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-12-01T00:00+01:00;2014-01-01T00:00+01:00;2013;12;18167;-;-;-;-;-;-;-;-;Totalt i retning Moholt;16763;1404;423;531;194;256;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-12-01T00:00+01:00;2014-01-01T00:00+01:00;2013;12;19836;-;-;-;-;-;-;-;-;Totalt i retning Sluppen;18121;1715;507;692;193;323;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2013-12-01T00:00+01:00;2014-01-01T00:00+01:00;2013;12;38003;-;-;-;-;-;-;-;-;Totalt;34884;3119;930;1223;387;579;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-01-01T00:00+01:00;2015-02-01T00:00+01:00;2015;1;7742;-;-;-;-;-;-;-;-;1;7310;432;159;168;30;75;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-01-01T00:00+01:00;2015-02-01T00:00+01:00;2015;1;9283;-;-;-;-;-;-;-;-;2;8769;514;164;217;35;98;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-01-01T00:00+01:00;2015-02-01T00:00+01:00;2015;1;11739;-;-;-;-;-;-;-;-;3;10653;1086;291;402;169;224;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-01-01T00:00+01:00;2015-02-01T00:00+01:00;2015;1;9565;-;-;-;-;-;-;-;-;4;8947;618;174;250;106;88;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-01-01T00:00+01:00;2015-02-01T00:00+01:00;2015;1;19481;-;-;-;-;-;-;-;-;Totalt i retning Moholt;17963;1518;450;570;199;299;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-01-01T00:00+01:00;2015-02-01T00:00+01:00;2015;1;18848;-;-;-;-;-;-;-;-;Totalt i retning Sluppen;17716;1132;338;467;141;186;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-01-01T00:00+01:00;2015-02-01T00:00+01:00;2015;1;38329;-;-;-;-;-;-;-;-;Totalt;35679;2650;788;1037;340;485;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-02-01T00:00+01:00;2015-03-01T00:00+01:00;2015;2;7743;-;-;-;-;-;-;-;-;1;7235;508;165;181;47;115;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-02-01T00:00+01:00;2015-03-01T00:00+01:00;2015;2;9620;-;-;-;-;-;-;-;-;2;8968;652;202;268;48;134;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-02-01T00:00+01:00;2015-03-01T00:00+01:00;2015;2;11887;-;-;-;-;-;-;-;-;3;10527;1360;348;471;210;331;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-02-01T00:00+01:00;2015-03-01T00:00+01:00;2015;2;10004;-;-;-;-;-;-;-;-;4;9325;679;194;274;109;102;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-02-01T00:00+01:00;2015-03-01T00:00+01:00;2015;2;19630;-;-;-;-;-;-;-;-;Totalt i retning Moholt;17762;1868;513;652;257;446;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-02-01T00:00+01:00;2015-03-01T00:00+01:00;2015;2;19624;-;-;-;-;-;-;-;-;Totalt i retning Sluppen;18293;1331;396;542;157;236;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-02-01T00:00+01:00;2015-03-01T00:00+01:00;2015;2;39254;-;-;-;-;-;-;-;-;Totalt;36055;3199;909;1194;414;682;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-03-01T00:00+01:00;2015-04-01T00:00+02:00;2015;3;8317;-;-;-;-;-;-;-;-;1;7783;534;188;215;41;90;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-03-01T00:00+01:00;2015-04-01T00:00+02:00;2015;3;10169;-;-;-;-;-;-;-;-;2;9423;746;227;311;54;154;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-03-01T00:00+01:00;2015-04-01T00:00+02:00;2015;3;12707;-;-;-;-;-;-;-;-;3;11365;1342;360;500;200;282;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-03-01T00:00+01:00;2015-04-01T00:00+02:00;2015;3;10483;-;-;-;-;-;-;-;-;4;9800;683;205;285;98;95;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-03-01T00:00+01:00;2015-04-01T00:00+02:00;2015;3;21024;-;-;-;-;-;-;-;-;Totalt i retning Moholt;19148;1876;548;715;241;372;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-03-01T00:00+01:00;2015-04-01T00:00+02:00;2015;3;20652;-;-;-;-;-;-;-;-;Totalt i retning Sluppen;19223;1429;432;596;152;249;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-03-01T00:00+01:00;2015-04-01T00:00+02:00;2015;3;41676;-;-;-;-;-;-;-;-;Totalt;38371;3305;980;1311;393;621;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-04-01T00:00+02:00;2015-05-01T00:00+02:00;2015;4;7837;-;-;-;-;-;-;-;-;1;7331;506;182;212;35;77;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-04-01T00:00+02:00;2015-05-01T00:00+02:00;2015;4;9735;-;-;-;-;-;-;-;-;2;8890;845;260;352;67;166;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-04-01T00:00+02:00;2015-05-01T00:00+02:00;2015;4;12429;-;-;-;-;-;-;-;-;3;11092;1337;368;526;185;258;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-04-01T00:00+02:00;2015-05-01T00:00+02:00;2015;4;7335;-;-;-;-;-;-;-;-;4;6728;607;182;242;90;93;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-04-01T00:00+02:00;2015-05-01T00:00+02:00;2015;4;20266;-;-;-;-;-;-;-;-;Totalt i retning Moholt;18423;1843;550;738;220;335;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-04-01T00:00+02:00;2015-05-01T00:00+02:00;2015;4;17070;-;-;-;-;-;-;-;-;Totalt i retning Sluppen;15618;1452;442;594;157;259;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-04-01T00:00+02:00;2015-05-01T00:00+02:00;2015;4;37336;-;-;-;-;-;-;-;-;Totalt;34041;3295;992;1332;377;594;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-05-01T00:00+02:00;2015-06-01T00:00+02:00;2015;5;7689;-;-;-;-;-;-;-;-;1;6954;735;217;260;58;200;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-05-01T00:00+02:00;2015-06-01T00:00+02:00;2015;5;10035;-;-;-;-;-;-;-;-;2;9017;1018;332;425;68;193;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-05-01T00:00+02:00;2015-06-01T00:00+02:00;2015;5;11942;-;-;-;-;-;-;-;-;3;10035;1907;470;671;234;532;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-05-01T00:00+02:00;2015-06-01T00:00+02:00;2015;5;10299;-;-;-;-;-;-;-;-;4;9400;899;284;382;106;127;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-05-01T00:00+02:00;2015-06-01T00:00+02:00;2015;5;19631;-;-;-;-;-;-;-;-;Totalt i retning Moholt;16989;2642;687;931;292;732;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-05-01T00:00+02:00;2015-06-01T00:00+02:00;2015;5;20334;-;-;-;-;-;-;-;-;Totalt i retning Sluppen;18417;1917;616;807;174;320;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-05-01T00:00+02:00;2015-06-01T00:00+02:00;2015;5;39965;-;-;-;-;-;-;-;-;Totalt;35406;4559;1303;1738;466;1052;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-06-01T00:00+02:00;2015-07-01T00:00+02:00;2015;6;8114;-;-;-;-;-;-;-;-;1;6659;1455;309;386;119;641;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-06-01T00:00+02:00;2015-07-01T00:00+02:00;2015;6;11526;-;-;-;-;-;-;-;-;2;10144;1382;463;578;81;260;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-06-01T00:00+02:00;2015-07-01T00:00+02:00;2015;6;11154;-;-;-;-;-;-;-;-;3;8528;2626;569;839;278;940;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-06-01T00:00+02:00;2015-07-01T00:00+02:00;2015;6;11529;-;-;-;-;-;-;-;-;4;10385;1144;376;490;128;150;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-06-01T00:00+02:00;2015-07-01T00:00+02:00;2015;6;19268;-;-;-;-;-;-;-;-;Totalt i retning Moholt;15187;4081;878;1225;397;1581;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-06-01T00:00+02:00;2015-07-01T00:00+02:00;2015;6;23055;-;-;-;-;-;-;-;-;Totalt i retning Sluppen;20529;2526;839;1068;209;410;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-06-01T00:00+02:00;2015-07-01T00:00+02:00;2015;6;42323;-;-;-;-;-;-;-;-;Totalt;35716;6607;1717;2293;606;1991;-;-
20570V72811;Sundland;EV6 S76D1 m1530;2015-07-01T00:00+02:00;2015-08-01T00:00+02:00;2015;7;5632;5034;6230;100,0;31;31;0;3174;43,6;1;1800;658;288;222;54;94;80;14
20570V72811;Sundland;EV6 S76D1 m1530;2015-07-01T00:00+02:00;2015-08-01T00:00+02:00;2015;7;8902;8031;9773;100,0;31;31;0;6;99,9;2;7658;1238;412;547;55;223;222;1
20570V72811;Sundland;EV6 S76D1 m1530;2015-07-01T00:00+02:00;2015-08-01T00:00+02:00;2015;7;9140;8149;10131;100,0;31;31;0;5093;44,3;3;2750;1297;504;466;126;202;181;21
20570V72811;Sundland;EV6 S76D1 m1530;2015-07-01T00:00+02:00;2015-08-01T00:00+02:00;2015;7;9657;9070;10244;100,0;31;31;0;3;100,0;4;8484;1170;388;525;103;153;152;1
20570V72811;Sundland;EV6 S76D1 m1530;2015-07-01T00:00+02:00;2015-08-01T00:00+02:00;2015;7;18702;17208;20196;100,0;31;31;0;101;99,5;Totalt i retning Sluppen;16179;2422;804;1079;160;379;376;3
20570V72811;Sundland;EV6 S76D1 m1530;2015-07-01T00:00+02:00;2015-08-01T00:00+02:00;2015;7;14629;13307;15951;100,0;31;31;0;8176;44,1;Totalt i retning Moholt;4513;1940;787;681;178;294;259;35
20570V72811;Sundland;EV6 S76D1 m1530;2015-07-01T00:00+02:00;2015-08-01T00:00+02:00;2015;7;33331;31075;35587;100,0;31;31;0;8277;75,2;Totalt;20692;4362;1592;1760;338;673;635;38
20570V72811;Sundland;EV6 S76D1 m1530;2015-08-01T00:00+02:00;2015-09-01T00:00+02:00;2015;8;6431;5399;7463;100,0;31;31;0;4371;32,0;1;1266;794;319;266;78;131;108;23
20570V72811;Sundland;EV6 S76D1 m1530;2015-08-01T00:00+02:00;2015-09-01T00:00+02:00;2015;8;10367;9360;11374;100,0;31;31;0;37;99,6;2;8994;1336;446;553;75;262;260;2
20570V72811;Sundland;EV6 S76D1 m1530;2015-08-01T00:00+02:00;2015-09-01T00:00+02:00;2015;8;6682;5264;8100;100,0;31;31;0;4130;38,2;3;1534;1019;366;371;112;169;145;24
20570V72811;Sundland;EV6 S76D1 m1530;2015-08-01T00:00+02:00;2015-09-01T00:00+02:00;2015;8;11256;10487;12025;100,0;31;31;0;5;100,0;4;10144;1108;347;483;118;160;159;1
20570V72811;Sundland;EV6 S76D1 m1530;2015-08-01T00:00+02:00;2015-09-01T00:00+02:00;2015;8;21800;20024;23576;100,0;31;31;0;161;99,3;Totalt i retning Sluppen;19180;2459;797;1043;195;424;421;3
20570V72811;Sundland;EV6 S76D1 m1530;2015-08-01T00:00+02:00;2015-09-01T00:00+02:00;2015;8;12936;11225;14647;100,0;31;31;0;8382;35,2;Totalt i retning Moholt;2757;1797;681;630;188;298;251;47
20570V72811;Sundland;EV6 S76D1 m1530;2015-08-01T00:00+02:00;2015-09-01T00:00+02:00;2015;8;34736;31787;37685;100,0;31;31;0;8543;75,4;Totalt;21936;4257;1478;1673;383;722;672;50
20570V72811;Sundland;EV6 S76D1 m1530;2015-09-01T00:00+02:00;2015-10-01T00:00+02:00;2015;9;3543;2400;4686;100,0;30;30;0;2211;37,6;1;952;380;158;131;36;55;46;9
20570V72811;Sundland;EV6 S76D1 m1530;2015-09-01T00:00+02:00;2015-10-01T00:00+02:00;2015;9;10570;9385;11755;100,0;30;30;0;75;99,3;2;9126;1369;464;554;78;273;269;4
20570V72811;Sundland;EV6 S76D1 m1530;2015-09-01T00:00+02:00;2015-10-01T00:00+02:00;2015;9;11497;10209;12785;100,0;30;30;0;3162;72,5;3;6591;1744;584;651;184;325;301;24
20570V72811;Sundland;EV6 S76D1 m1530;2015-09-01T00:00+02:00;2015-10-01T00:00+02:00;2015;9;12006;10891;13121;100,0;30;30;0;9;99,9;4;10828;1169;339;503;139;189;187;2
20570V72811;Sundland;EV6 S76D1 m1530;2015-09-01T00:00+02:00;2015-10-01T00:00+02:00;2015;9;22733;20961;24505;100,0;30;30;0;191;99,2;Totalt i retning Sluppen;19992;2550;806;1062;218;462;456;6
20570V72811;Sundland;EV6 S76D1 m1530;2015-09-01T00:00+02:00;2015-10-01T00:00+02:00;2015;9;14883;12995;16771;100,0;30;30;0;5266;64,6;Totalt i retning Moholt;7505;2113;738;777;219;378;345;33
20570V72811;Sundland;EV6 S76D1 m1530;2015-09-01T00:00+02:00;2015-10-01T00:00+02:00;2015;9;37615;34481;40749;100,0;30;30;0;5456;85,5;Totalt;27497;4662;1544;1840;437;841;802;39
20570V72811;Sundland;EV6 S76D1 m1530;2015-10-01T00:00+02:00;2015-11-01T00:00+01:00;2015;10;5322;4332;6312;100,0;31;31;0;2626;50,7;1;1994;702;270;240;70;122;102;20
20570V72811;Sundland;EV6 S76D1 m1530;2015-10-01T00:00+02:00;2015-11-01T00:00+01:00;2015;10;10582;9507;11657;100,0;31;31;0;28;99,7;2;9225;1329;423;545;80;281;277;4
20570V72811;Sundland;EV6 S76D1 m1530;2015-10-01T00:00+02:00;2015-11-01T00:00+01:00;2015;10;12126;10990;13262;100,0;31;31;0;3718;69,3;3;6580;1828;658;661;175;334;307;27
20570V72811;Sundland;EV6 S76D1 m1530;2015-10-01T00:00+02:00;2015-11-01T00:00+01:00;2015;10;11379;10407;12351;100,0;31;31;0;7;99,9;4;10295;1077;309;466;125;178;177;1
20570V72811;Sundland;EV6 S76D1 m1530;2015-10-01T00:00+02:00;2015-11-01T00:00+01:00;2015;10;22141;20354;23928;100,0;31;31;0;151;99,3;Totalt i retning Sluppen;19572;2417;735;1015;206;461;455;6
20570V72811;Sundland;EV6 S76D1 m1530;2015-10-01T00:00+02:00;2015-11-01T00:00+01:00;2015;10;17269;15427;19111;100,0;31;31;0;6229;63,9;Totalt i retning Moholt;8522;2519;925;897;243;454;408;46
20570V72811;Sundland;EV6 S76D1 m1530;2015-10-01T00:00+02:00;2015-11-01T00:00+01:00;2015;10;39409;36107;42711;100,0;31;31;0;6379;83,8;Totalt;28094;4936;1660;1912;449;915;863;52
20570V72811;Sundland;EV6 S76D1 m1530;2015-11-01T00:00+01:00;2015-12-01T00:00+01:00;2015;11;3244;2681;3807;99,9;30;30;0;2235;31,1;1;586;423;124;154;59;87;70;17
20570V72811;Sundland;EV6 S76D1 m1530;2015-11-01T00:00+01:00;2015-12-01T00:00+01:00;2015;11;10758;9743;11773;99,9;30;30;0;32;99,7;2;9414;1313;422;518;79;294;289;5
20570V72811;Sundland;EV6 S76D1 m1530;2015-11-01T00:00+01:00;2015-12-01T00:00+01:00;2015;11;11238;10236;12240;99,9;30;30;0;7250;35,5;3;2340;1648;678;562;161;247;211;36
20570V72811;Sundland;EV6 S76D1 m1530;2015-11-01T00:00+01:00;2015-12-01T00:00+01:00;2015;11;10928;10120;11736;99,9;30;30;0;4;100,0;4;9986;937;273;390;114;160;159;1
20570V72811;Sundland;EV6 S76D1 m1530;2015-11-01T00:00+01:00;2015-12-01T00:00+01:00;2015;11;21962;20095;23829;99,9;30;30;0;201;99,1;Totalt i retning Sluppen;19498;2263;698;915;195;456;450;6
20570V72811;Sundland;EV6 S76D1 m1530;2015-11-01T00:00+01:00;2015-12-01T00:00+01:00;2015;11;14205;13017;15393;99,9;30;30;0;9319;34,4;Totalt i retning Moholt;2829;2058;798;710;217;333;280;53
20570V72811;Sundland;EV6 S76D1 m1530;2015-11-01T00:00+01:00;2015-12-01T00:00+01:00;2015;11;36167;33302;39032;99,9;30;30;0;9520;73,7;Totalt;22326;4321;1497;1624;412;788;730;58
20570V72811;Sundland;EV6 S76D1 m1530;2015-12-01T00:00+01:00;2016-01-01T00:00+01:00;2015;12;2273;1683;2863;99,5;31;31;0;1641;27,8;1;379;253;80;93;33;47;38;9
20570V72811;Sundland;EV6 S76D1 m1530;2015-12-01T00:00+01:00;2016-01-01T00:00+01:00;2015;12;10081;8888;11274;99,5;31;31;0;25;99,8;2;9030;1026;345;384;61;236;232;4
20570V72811;Sundland;EV6 S76D1 m1530;2015-12-01T00:00+01:00;2016-01-01T00:00+01:00;2015;12;11217;10056;12378;99,5;31;31;0;6775;39,6;3;2911;1531;819;432;102;178;159;19
20570V72811;Sundland;EV6 S76D1 m1530;2015-12-01T00:00+01:00;2016-01-01T00:00+01:00;2015;12;9960;9007;10913;99,5;31;31;0;3;100,0;4;9218;739;218;301;95;125;125;0
20570V72811;Sundland;EV6 S76D1 m1530;2015-12-01T00:00+01:00;2016-01-01T00:00+01:00;2015;12;20162;18004;22320;99,5;31;31;0;113;99,4;Totalt i retning Sluppen;18282;1767;562;687;157;362;358;4
20570V72811;Sundland;EV6 S76D1 m1530;2015-12-01T00:00+01:00;2016-01-01T00:00+01:00;2015;12;13369;11911;14827;99,5;31;31;0;8332;37,7;Totalt i retning Moholt;3256;1781;900;523;134;224;196;28
20570V72811;Sundland;EV6 S76D1 m1530;2015-12-01T00:00+01:00;2016-01-01T00:00+01:00;2015;12;33531;29984;37078;99,5;31;31;0;8445;74,8;Totalt;21538;3548;1462;1210;291;586;554;32
